ibge,anomes,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
313657,202105,1180,3063,947,2698,28,98,728,1972,756,2070
313660,202105,976,2713,796,2396,74,272,515,1483,589,1755
313665,202105,5060,13202,4028,11418,381,1202,2580,6969,2961,8171
313670,202105,49962,120518,32611,91523,4388,13572,15135,40077,19523,53649
313680,202105,1065,2765,881,2463,58,176,605,1645,663,1821
313690,202105,819,2468,639,2141,143,534,197,626,340,1160
313695,202105,1881,4914,1416,4150,96,288,921,2773,1017,3061
313700,202105,2999,9235,2620,8729,245,761,2006,6758,2251,7519
313710,202105,1495,3322,1068,2759,73,192,719,1872,792,2064
313720,202105,5821,15766,4163,12311,568,1783,1766,4817,2334,6600
313730,202105,1420,3080,1060,2614,84,180,695,1740,779,1920
313740,202105,1713,6003,1447,5326,295,1243,289,920,584,2163
313750,202105,2087,5420,1630,4638,276,883,820,2178,1096,3061
313753,202105,2247,5308,1505,4107,148,447,822,2167,970,2614
313760,202105,5669,15258,4359,12757,785,2583,2074,5622,2859,8205
313770,202105,4078,11231,3242,9903,155,462,2467,7641,2622,8103
313780,202105,4092,10597,3027,8859,241,795,926,2782,1167,3577
313790,202105,513,1519,459,1425,46,154,278,851,324,1005
313800,202105,1404,3100,1023,2582,99,279,551,1325,650,1604
313810,202105,1644,4087,1321,3629,43,154,1034,2763,1077,2917
313820,202105,18030,45436,11399,31433,1893,5350,2977,7970,4870,13320
313830,202105,404,1149,289,892,51,176,104,300,155,476
313835,202105,914,2624,761,2355,63,230,431,1249,494,1479
313840,202105,7590,19516,5870,16708,1287,3969,1300,3779,2587,7748
313850,202105,998,2395,789,2112,140,436,376,904,516,1340
313860,202105,2660,6924,2020,5742,274,906,934,2417,1208,3323
313862,202105,1321,2758,650,1780,42,117,303,826,345,943
313865,202105,2649,6866,2194,6143,87,245,1657,4557,1744,4802
313867,202105,1406,4181,1173,3757,201,635,628,2077,829,2712
313868,202105,1715,5134,1415,4566,47,209,1091,3401,1138,3610
313870,202105,953,2439,652,1899,93,282,255,679,348,961
313880,202105,1845,4685,1358,3857,168,542,692,1784,860,2326
313890,202105,2156,4511,1628,3827,29,92,1266,2886,1295,2978
313900,202105,4321,12169,3099,9708,764,2616,755,2143,1519,4759
313910,202105,695,1973,535,1676,96,328,126,393,222,721
313920,202105,3001,8910,2512,7912,495,1548,1275,4041,1770,5589
313925,202105,1624,4024,1324,3502,154,384,895,2375,1049,2759
313930,202105,4714,13865,3835,12270,266,941,2507,7904,2773,8845
313940,202105,9069,25670,6764,21687,677,2655,1700,6156,2377,8811
313950,202105,5415,11686,4106,10098,304,939,2682,6647,2986,7586
313960,202105,5820,13728,3931,10570,720,2187,1280,3132,2000,5319
313970,202105,1555,4095,1307,3690,21,68,849,2346,870,2414
313980,202105,1324,3397,882,2723,140,473,367,1074,507,1547
313990,202105,1947,6000,1421,4841,323,1281,514,1552,837,2833
314000,202105,9934,24896,8314,22159,629,2080,5516,14422,6145,16502
314010,202105,1479,3505,1173,3093,33,108,914,2338,947,2446
314015,202105,2003,5390,1546,4606,183,640,882,2536,1065,3176
314020,202105,525,1405,364,1129,83,311,68,232,151,543
314030,202105,785,2219,623,1915,61,186,335,1009,396,1195
314040,202105,603,1621,496,1428,81,264,256,703,337,967
314050,202105,1915,4996,1412,4078,134,448,791,2128,925,2576
314053,202105,1872,5471,1542,4830,323,985,831,2703,1154,3688
314055,202105,2240,5904,1898,5376,41,156,1567,4425,1608,4581
314060,202105,1323,3419,995,2906,33,108,714,2063,747,2171
314070,202105,4853,12959,3836,11185,733,2114,1724,4988,2457,7102
314080,202105,2160,5496,1503,4395,168,538,654,1733,822,2271
314085,202105,2273,6146,1859,5522,187,554,1121,3399,1308,3953
314090,202105,4921,12760,4226,11741,251,791,2810,8066,3061,8857
314100,202105,3045,7272,2360,6320,37,113,1769,4769,1806,4882
314110,202105,5063,13843,4155,12155,460,1492,2306,6291,2766,7783
314120,202105,728,1683,318,938,53,186,83,229,136,415
314130,202105,663,1734,432,1311,27,97,252,739,279,836
314140,202105,4614,12643,3701,10977,486,1488,1893,5531,2379,7019
314150,202105,1525,3743,1121,3052,57,140,771,2070,828,2210
314160,202105,2298,5853,1683,4720,216,651,725,2044,941,2695
314170,202105,929,2556,763,2229,39,149,508,1384,547,1533
314180,202105,5545,15048,4482,13343,339,1056,2751,8217,3090,9273
314190,202105,630,1548,469,1315,73,236,246,637,319,873
314200,202105,3045,8378,2525,7501,163,516,1760,5115,1923,5631
314210,202105,2112,5378,1669,4593,218,615,777,2103,995,2718
314220,202105,1443,3866,1074,3228,224,748,397,1097,621,1845
314225,202105,1079,3034,904,2744,68,168,662,2058,730,2226
314230,202105,824,2097,671,1903,85,253,430,1263,515,1516
314240,202105,1100,2902,850,2518,185,570,337,1006,522,1576
314250,202105,497,1381,315,993,47,131,112,334,159,465
314260,202105,1020,2660,791,2348,161,521,427,1239,588,1760
314270,202105,3280,9126,2702,8235,69,285,2022,6109,2091,6394
314280,202105,3509,7973,2385,6271,245,722,1369,3410,1614,4132
314290,202105,4506,11483,3742,10138,320,875,2561,6796,2881,7671
314300,202105,2053,5702,1335,4186,227,774,472,1341,699,2115
314310,202105,3970,10216,2665,7984,796,2667,415,1057,1211,3724
314315,202105,991,3158,844,2846,45,196,608,1985,653,2181
314320,202105,3135,8352,2080,6381,359,1201,778,2241,1137,3442
314330,202105,50724,139754,38727,118779,9831,31352,8324,26825,18155,58177
314340,202105,2523,6206,1603,4591,291,959,411,1026,702,1985
314345,202105,1457,4202,1171,3685,144,454,711,2225,855,2679
314350,202105,819,2194,535,1682,116,370,123,331,239,701
314360,202105,557,1612,364,1208,48,170,124,372,172,542
314370,202105,768,1994,621,1779,48,144,416,1158,464,1302
314380,202105,1130,3002,739,2311,173,611,157,466,330,1077
314390,202105,14405,35604,9702,27217,1458,4431,3396,8448,4854,12879
314400,202105,3908,11584,2996,9767,761,2593,1103,3753,1864,6346
314410,202105,2766,7634,1948,6110,250,916,606,1974,856,2890
314420,202105,855,2068,626,1697,33,120,429,1102,462,1222
314430,202105,8012,19062,5651,15221,807,2265,2697,6948,3504,9213
314435,202105,1933,5066,1507,4363,152,464,939,2651,1091,3115
314437,202105,912,2301,663,1892,72,217,337,961,409,1178
314440,202105,626,1763,449,1415,139,486,88,217,227,703
314450,202105,1473,3816,1235,3427,138,414,698,1866,836,2280
314460,202105,3194,9557,2353,7849,585,2082,574,1821,1159,3903
314465,202105,2250,6348,1912,5723,49,162,1493,4376,1542,4538
314467,202105,898,2347,760,2129,19,52,614,1681,633,1733
314470,202105,2399,6678,1988,5861,345,1081,934,2577,1279,3658
314480,202105,7261,19865,5454,16167,860,2829,2189,5766,3049,8595
314490,202105,1106,2852,815,2261,65,193,531,1431,596,1624
314500,202105,1686,3988,1221,3371,315,835,414,1207,729,2042
314505,202105,2069,4985,1700,4457,88,253,1273,3236,1361,3489
314510,202105,2042,5215,1455,4310,284,935,667,1925,951,2860
314520,202105,5209,15552,4002,13131,793,2856,627,1844,1420,4700
314530,202105,5477,17215,4929,16173,308,1204,3671,11784,3979,12988
314535,202105,2445,6326,1995,5680,76,285,1543,4362,1619,4647
314537,202105,1121,3128,863,2717,40,149,648,2000,688,2149
314540,202105,413,1022,285,810,23,66,166,452,189,518
314545,202105,1990,4658,1783,4420,30,81,1569,3970,1599,4051
314550,202105,729,1732,543,1454,35,115,318,777,353,892
314560,202105,4622,13503,3419,10896,468,1693,1256,3535,1724,5228
314570,202105,314,868,231,716,26,89,106,333,132,422
314580,202105,458,1351,364,1167,94,299,122,390,216,689
314585,202105,667,2022,511,1684,54,207,235,755,289,962
314587,202105,2120,5665,1620,4867,266,781,919,2783,1185,3564
314590,202105,4201,11105,3112,9117,396,1281,1459,3926,1855,5207
314600,202105,1941,5189,1172,3745,253,843,131,407,384,1250
314610,202105,9181,22358,6626,18643,950,3195,2987,8590,3937,11785
314620,202105,2294,5263,1825,4671,38,124,1538,3923,1576,4047
314625,202105,1560,4179,1346,3883,24,141,1171,3308,1195,3449
314630,202105,5564,13614,4564,12267,102,402,3823,10173,3925,10575
314640,202105,710,1655,525,1372,66,200,306,742,372,942
314650,202105,837,1907,528,1425,48,150,304,728,352,878
314655,202105,1581,4298,1137,3514,167,507,561,1755,728,2262
314660,202105,330,743,220,553,11,23,145,354,156,377
314670,202105,1655,3700,1154,2991,16,47,791,2015,807,2062
314675,202105,1746,4487,1487,4063,67,197,1179,3146,1246,3343
314690,202105,2083,5618,1581,4889,393,1333,556,1687,949,3020
314700,202105,10786,29188,7237,22488,1296,4432,2562,7659,3858,12091
314710,202105,8127,22426,5989,17953,934,3108,2257,5895,3191,9003
314720,202105,2193,6390,1546,5083,288,1027,362,1114,650,2141
314730,202105,2368,6049,1714,4901,284,893,650,1704,934,2597
314740,202105,3044,8417,2386,7239,317,999,1214,3582,1531,4581
314750,202105,280,763,215,631,26,89,131,340,157,429
314760,202105,2005,5823,1310,4260,220,802,337,852,557,1654
314770,202105,1109,3158,621,1970,62,211,192,549,254,760
314780,202105,364,868,250,693,40,131,139,342,179,473
314790,202105,11993,31275,8471,24808,1558,5189,3259,8817,4817,14006
314795,202105,1576,4063,1337,3654,27,115,1083,2843,1110,2958
314800,202105,10970,27632,6974,20356,1200,3782,1889,4919,3089,8701
314810,202105,9124,23831,6693,19674,1705,5292,2149,6198,3854,11490
314820,202105,1283,3042,1016,2633,67,217,648,1596,715,1813
314830,202105,1633,4770,1370,4282,200,684,701,2122,901,2806
314840,202105,853,2623,667,2295,48,212,456,1488,504,1700
314850,202105,2254,4972,1833,4447,52,137,1583,3833,1635,3970
314860,202105,3309,9395,2769,8436,156,614,1987,5879,2143,6493
314870,202105,6535,15752,4946,13714,230,648,3677,10342,3907,10990
314875,202105,1871,5464,1654,5179,157,386,1303,4229,1460,4615
314880,202105,837,2022,655,1738,35,98,407,1096,442,1194
314890,202105,424,1246,327,1050,52,182,136,413,188,595
314900,202105,767,1990,595,1686,80,265,276,755,356,1020
314910,202105,1690,4702,1259,3996,189,701,654,1948,843,2649
314915,202105,2204,6422,1853,5798,117,365,1230,3779,1347,4144
314920,202105,492,1276,329,1031,14,37,216,691,230,728
314930,202105,5623,15538,4283,13039,691,2366,1786,5012,2477,7378
314940,202105,421,1003,349,884,39,98,227,555,266,653
314950,202105,570,1412,397,1140,25,90,214,562,239,652
314960,202105,863,1999,663,1680,27,81,484,1159,511,1240
314970,202105,978,2862,752,2403,133,468,335,966,468,1434
314980,202105,1621,4063,1230,3492,206,659,629,1731,835,2390
314990,202105,2490,7123,1796,5576,350,1130,387,1080,737,2210
314995,202105,1633,4447,1304,3867,29,114,902,2526,931,2640
315000,202105,1127,2825,807,2332,61,179,528,1509,589,1688
315010,202105,380,1025,290,872,48,171,142,406,190,577
315015,202105,2325,6400,2022,5893,187,629,1368,3918,1555,4547
315020,202105,804,2318,571,1802,64,247,251,731,315,978
315030,202105,604,1593,415,1245,93,288,85,218,178,506
315040,202105,885,2366,722,2078,98,313,449,1246,547,1559
315050,202105,1261,3156,936,2647,51,183,514,1379,565,1562
315053,202105,1157,2957,890,2502,57,161,523,1403,580,1564
315057,202105,1779,5199,1448,4649,135,398,975,3231,1110,3629
315060,202105,599,1751,436,1419,90,296,113,353,203,649
315070,202105,524,1345,367,1078,84,273,109,297,193,570
315080,202105,3157,8484,2468,7236,152,495,1699,4727,1851,5222
315090,202105,815,2404,609,2017,87,318,262,824,349,1142
315100,202105,1357,3886,902,2879,126,470,403,1124,529,1594
315110,202105,2037,4757,1487,3940,135,350,756,2066,891,2416
315120,202105,12798,29194,9540,24366,1161,2670,5372,14215,6533,16885
315130,202105,1679,4513,1402,4043,138,457,589,1580,727,2037
315140,202105,2967,8101,2344,7008,432,1414,1172,3293,1604,4707
315150,202105,4425,10560,3155,8553,436,1368,1526,4039,1962,5407
315160,202105,1856,4473,1236,3501,253,775,555,1528,808,2303
315170,202105,1371,4283,977,3334,206,766,270,862,476,1628
315180,202105,17600,42096,10021,28367,1259,4028,3459,8596,4718,12624
315190,202105,2244,4871,1746,4222,217,527,1243,3048,1460,3575
315200,202105,4058,11261,2989,9403,807,2755,785,2382,1592,5137
315210,202105,8843,22528,6154,16990,689,2037,3100,7746,3789,9783
315213,202105,1129,2925,984,2728,21,75,819,2216,840,2291
315217,202105,2881,8102,2202,6974,81,323,1510,4610,1591,4933
315220,202105,8636,23089,6826,19942,1004,3069,3172,9293,4176,12362
315230,202105,3056,7005,2570,6357,207,286,1909,5068,2116,5354
315240,202105,2440,6979,2039,6297,419,1349,995,3111,1414,4460
315250,202105,13826,36620,10162,29827,1537,4869,4355,12124,5892,16993
315260,202105,879,2378,477,1538,75,249,40,108,115,357
315270,202105,885,2505,647,2059,87,295,228,630,315,925
315280,202105,2858,7037,1792,5156,437,1345,311,878,748,2223
315290,202105,1175,2867,710,2129,188,626,202,594,390,1220
315300,202105,654,1583,465,1319,63,200,263,754,326,954
315310,202105,1243,3422,950,2876,69,223,554,1579,623,1802
315320,202105,668,1929,470,1531,68,247,192,571,260,818
315330,202105,761,2531,437,1661,64,278,147,492,211,770
315340,202105,2967,7093,2135,5876,332,923,1079,2946,1411,3869
315350,202105,1618,4303,1305,3814,155,530,781,2233,936,2763
315360,202105,1746,5054,1349,4258,186,612,579,1692,765,2304
315370,202105,544,1474,437,1276,72,201,202,574,274,775
315380,202105,267,743,195,586,32,112,29,72,61,184
315390,202105,1171,3243,949,2841,125,448,490,1356,615,1804
315400,202105,4080,10878,3235,9381,375,1154,1891,5224,2266,6378
315410,202105,2524,5640,1891,4710,406,1132,380,972,786,2104
315415,202105,1436,3854,1166,3433,250,855,419,1239,669,2094
315420,202105,1495,4124,1046,3282,181,599,240,710,421,1309
315430,202105,3677,8840,2608,7243,443,1441,1156,3027,1599,4468
315440,202105,1055,2750,837,2391,62,207,503,1343,565,1550
315445,202105,1962,4633,1420,3863,87,277,1055,2827,1142,3104
315450,202105,2339,6289,1923,5604,244,621,1200,3544,1444,4165
315460,202105,39151,105825,32416,93988,4309,14170,18570,50443,22879,64613
315470,202105,643,1772,459,1327,31,98,262,723,293,821
315480,202105,1134,3221,816,2546,142,452,270,820,412,1272
315490,202105,2950,7366,2080,5978,275,820,814,2206,1089,3026
315500,202105,531,1400,336,980,39,133,177,450,216,583
315510,202105,1268,3217,1080,2960,16,65,962,2595,978,2660
315520,202105,1014,2718,834,2425,44,151,656,1858,700,2009
315530,202105,621,1715,497,1490,117,403,263,738,380,1141
315540,202105,1548,4057,1089,3220,92,324,510,1451,602,1775
315550,202105,1894,4916,1240,3725,249,869,321,952,570,1821
315560,202105,6335,18843,5378,17123,312,945,3590,11628,3902,12573
315570,202105,2132,5607,1695,4876,144,458,901,2519,1045,2977
315580,202105,3113,7177,2403,6075,349,954,991,2414,1340,3368
315590,202105,928,2274,720,1959,52,172,459,1172,511,1344
315600,202105,2548,7723,1813,6280,287,901,888,3298,1175,4199
315610,202105,1006,2490,758,2049,102,342,358,836,460,1178
315620,202105,532,1377,407,1194,44,140,228,674,272,814
315630,202105,1065,2761,818,2315,116,362,407,1047,523,1409
315640,202105,349,848,259,735,28,104,162,436,190,540
315645,202105,1003,2554,699,2054,148,469,191,528,339,997
315650,202105,1708,4062,1382,3612,36,110,1119,2850,1155,2960
315660,202105,2477,6059,1862,5005,91,274,1350,3499,1441,3773
315670,202105,13908,37185,10644,31403,1976,6113,4914,13845,6890,19958
315680,202105,3249,9062,2407,7479,257,935,1354,3990,1611,4925
315690,202105,3631,8695,2237,6352,479,1351,596,1836,1075,3187
315700,202105,8401,22597,6408,18745,968,2967,2859,8028,3827,10995
315710,202105,1868,4532,1348,3754,47,170,953,2573,1000,2743
315720,202105,4432,12143,3687,10799,188,710,2595,7302,2783,8012
315725,202105,2270,5769,1744,4928,210,569,1053,3125,1263,3694
315727,202105,569,1446,435,1231,53,177,186,504,239,681
315730,202105,578,1768,511,1631,92,331,165,469,257,800
315733,202105,1250,3127,927,2596,140,451,351,925,491,1376
315737,202105,1175,3210,927,2732,25,94,677,1913,702,2007
315740,202105,809,2224,653,1913,60,201,439,1206,499,1407
315750,202105,1264,3284,1013,2889,92,275,631,1817,723,2092
315760,202105,1166,2698,1018,2496,48,151,846,2019,894,2170
315765,202105,1994,5147,1647,4693,26,99,1462,4154,1488,4253
315770,202105,1020,2762,787,2437,310,1051,164,444,474,1495
315780,202105,30973,82596,25926,73712,1335,4688,18074,48914,19409,53602
315790,202105,3659,11064,3132,10093,316,1057,1915,6323,2231,7380
315800,202105,1312,4398,990,3595,131,536,355,1131,486,1667
315810,202105,1310,3255,1080,2862,60,191,836,2135,896,2326
315820,202105,2602,6823,2107,6128,195,596,1476,4321,1671,4917
315830,202105,1240,3610,838,2731,86,304,267,740,353,1044
315840,202105,895,2115,632,1661,42,140,334,792,376,932
315850,202105,1204,3439,949,2999,182,606,465,1386,647,1992
315860,202105,497,1399,354,1150,55,197,127,362,182,559
315870,202105,476,1249,381,1096,25,79,269,744,294,823
315880,202105,1135,2838,785,2217,95,294,223,583,318,877
315890,202105,1720,4799,1395,4350,343,1181,695,2141,1038,3322
315895,202105,6345,16894,4792,13880,446,1444,2506,6749,2952,8193
315900,202105,817,2077,707,1922,63,171,530,1404,593,1575
315910,202105,526,1415,443,1286,70,197,295,864,365,1061
315920,202105,1446,3630,826,2473,124,457,274,717,398,1174
315930,202105,1107,2427,756,1928,136,328,342,892,478,1220
315935,202105,878,2604,703,2270,133,462,256,812,389,1274
315940,202105,617,1656,491,1467,62,195,262,753,324,948
315950,202105,1154,3157,955,2832,83,235,747,2213,830,2448
315960,202105,5653,15586,3879,12027,1037,3514,489,1083,1526,4597
315970,202105,590,1550,470,1390,58,175,312,941,370,1116
315980,202105,4345,9194,2434,6125,441,1170,944,2167,1385,3337
315990,202105,3598,9146,2838,7836,313,896,1565,4167,1878,5063
316000,202105,636,1548,492,1338,51,165,260,667,311,832
316010,202105,824,2208,620,1850,53,179,330,892,383,1071
316020,202105,946,2773,757,2402,111,391,414,1226,525,1617
316030,202105,2773,7647,2144,6508,239,730,1370,4246,1609,4976
316040,202105,2513,7031,1882,5859,308,1100,547,1478,855,2578
316045,202105,2078,5293,1912,5095,76,145,1669,4553,1745,4698
316050,202105,403,1089,314,943,46,130,173,488,219,618
316060,202105,684,1659,500,1415,18,78,358,968,376,1046
316070,202105,5454,14827,4461,12978,789,2288,2061,5870,2850,8158
316080,202105,750,2300,582,1962,152,551,92,262,244,813
316090,202105,417,1161,325,980,41,128,169,471,210,599
316095,202105,1327,4038,1042,3322,270,917,375,1128,645,2045
316100,202105,2518,7186,1853,5811,308,1065,710,2018,1018,3083
316105,202105,838,2178,687,1934,42,137,473,1358,515,1495
316110,202105,14085,39395,11806,35586,834,2818,8164,24256,8998,27074
316120,202105,1273,3477,840,2497,126,385,269,627,395,1012
316130,202105,1260,2834,831,2127,66,191,503,1241,569,1432
316140,202105,1238,3247,791,2414,85,279,372,1116,457,1395
316150,202105,2097,4581,1671,3989,210,629,732,1642,942,2271
316160,202105,1040,2740,835,2367,36,118,596,1649,632,1767
316165,202105,874,2121,689,1840,105,319,391,985,496,1304
316170,202105,1222,2989,926,2550,36,119,658,1740,694,1859
316180,202105,1416,3959,988,3103,145,524,202,581,347,1105
316190,202105,2724,7603,1636,5020,239,759,641,1744,880,2503
316200,202105,3294,9302,2525,7970,557,1878,775,2347,1332,4225
316210,202105,4647,13422,3367,10502,1153,3961,188,460,1341,4421
316220,202105,641,1907,437,1463,91,351,46,177,137,528
316225,202105,1583,3549,1186,2928,49,177,902,2069,951,2246
316230,202105,434,1161,336,996,58,188,164,484,222,672
316240,202105,5631,16074,4931,14836,352,1150,3746,11109,4098,12259
316245,202105,3186,9885,2896,9406,107,581,2327,7243,2434,7824
316250,202105,10796,25413,8031,21089,1609,4552,3076,7993,4685,12545
316255,202105,2889,7885,2541,7345,108,317,1935,5666,2043,5983
316257,202105,1428,3385,1044,2722,98,269,658,1629,756,1898
316260,202105,2257,5468,1793,4735,213,547,956,2587,1169,3134
316265,202105,1147,3036,901,2623,17,65,683,1940,700,2005
